# numFound=1719 rows=200 query=creator:"Lincoln, Abraham"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
washingtonwebste00denn	1910-01-01T00:00:00Z	1910	Denney, Joseph Villiers, 1862-1935; Washington, George, 1732-1799; Lincoln, Abraham, 1809-1865; Webster, Daniel, 1782-1852	Washington, Webster and Lincoln; selections for the college entrance English requirements	eng	illinoishistoryandlincoln; university_of_illinois_urbana-champaign; americana
washingtonwebste01denn	1920-01-01T00:00:00Z	1920	Denney, Joseph Villiers, 1862-1935; Washington, George, 1732-1799; Webster, Daniel, 1782-1852; Lincoln, Abraham, 1809-1865	Washington, Webster, and Lincoln; selections for the college entrance English requirements	eng	library_of_congress; americana
worksofabe02linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901; Hay, John, 1838-1905; Gilder, Richard Watson, 1844-1909; Fish, Durad, 1848-	Complete works of Abraham Lincoln	eng	library_of_congress; americana
worksofabraham1132linc	1908-01-01T00:00:00Z	1908	Lincoln, Abraham, 1809-1865; Roosevelt, Theodore, 1858-1919; Miller, Marion Mills, 1864-1949, joint ed; Carpenter, F. B. (Francis Bicknell), 1830-1900	The works of Abraham Lincoln	eng	lincolncollection; americana
wisdomabrahamli00lincgoog	1908-01-01T00:00:00Z	1908	Lincoln, Abraham, 1809-1865; Miller, Marion Mills, 1864-1949	The wisdom of Abraham Lincoln;	eng	americana
wordsofabrahamli00lincoln	1898-01-01T00:00:00Z	1898	Lincoln, Abraham, 1809-1865; Thomas, Isaac, 1849-1931, comp	The words of Abraham Lincoln, for use in schools;	eng	library_of_congress; americana
wordsoflincolnin00linc	1895-01-01T00:00:00Z	1895	Lincoln, Abraham, 1809-1865; Oldroyd, Osborn Hamiline, 1842-1930	Words of Lincoln, including several hundred opinions of his life and character by eminent persons of this and other lands;	eng	illinoishistoryandlincoln; university_of_illinois_urbana-champaign; americana; fav-ivanastafyev
emancipationproc00linc	1864-01-01T00:00:00Z	1864	Lincoln, Abraham, 1809-1865	Emancipation proclamation of January 1st, 1864 [sic]	eng	lincolncollection; americana; fav-dubilujane
essentialabraham0000linc_h2u8	1996-01-01T00:00:00Z	1996	Lincoln, Abraham, 1809-1865	The essential Abraham Lincoln	eng	internetarchivebooks; inlibrary; printdisabled
lincolnonracesla0000linc	2009-01-01T00:00:00Z	2009	Lincoln, Abraham, 1809-1865	Lincoln on race and slavery	eng	internetarchivebooks; printdisabled; fav-jesse1053; fav-noisseau; fav-scubarevan; fav-srw5136; belmont-ol; binghamton-ol; cua-ol; dartmouthlibrary-ol; framingham-ol; georgetown-uni
firstsecondinaug02link	1909-01-01T00:00:00Z	1909	Lincoln, Abraham, 1809-1865	...First and second inaugural addresses, message, July 5, 1861;	eng	library_of_congress; americana
tabletalkofabrah04linc	1894-01-01T00:00:00Z	1894	Lincoln, Abraham, 1809-1865; Stoddard, William Osborn, 1835-1925, ed	The table talk of Abraham Lincoln	eng	lincolncollection; americana; fav-jesse_robert
earlyspeechesofatslinc	1920-01-01T00:00:00Z	1920	Lincoln, Abraham, 1809-1865; Lincoln Financial Foundation Collection	Early speeches of Abraham Lincoln, 1830-1860	eng	lincolncollection; americana
whyiamrepublican5781bout	1884-01-01T00:00:00Z	1884	Boutwell, George S. (George Sewall), 1818-1905; Lincoln, Abraham, 1809-1865	Why I am a Republican : a history of the Republican Party, a defense of its policy, and the reasons which justify its continuance in power, with biographical sketches of the Republ	eng	lincolncollection; americana; fav-allen_usmc; fav-augustus2025
india.history.resource.111513	1894-01-01T00:00:00Z	1894	Lincoln, Abraham; Nicolay, John G. (Ed.); Hay, John (Ed.)	Abraham Lincoln: Complete Works, comprising his Speeches, Letters, State Papers and Miscellaneous Writings, Vol. I	eng	IndiaHistory; JaiGyan
LincLastSpeech2	1925-01-01T00:00:00Z	1925	Lincoln, Abraham, 1809-1865	Lincoln's Last Speech in Springfield in the Campaign of 1858	eng	lincolncollection; americana
crossofgettysbur5050linc	1920-01-01T00:00:00Z	1920	Lincoln, Abraham, 1809-1865; Phillips, Leon; Risdon, F. Ray, 1888-	The cross of Gettysburg : Lincoln's immortal address in cruciform arrangement	eng	lincolncollection; americana; fav-luora
LapsleyLincWritsLincDoug1	1923-01-01T00:00:00Z	1923	Lapsley, Arthur Brooks, Lincoln, Abraham, Brooks, Noah, Roosevelt, Theodore, Douglas, Stephen A., Schurz, Carl, Choate, Joseph Hodges	The writings of Abraham Lincoln, The Lincoln-Douglas Debates-I	eng	lincolncollection; americana
collectedworksab07linc	1953-01-01T00:00:00Z	1953	Lincoln, Abraham, 1809-1865; Basler, Roy P. (Roy Prentice), 1906-1989; Abraham Lincoln Association (Springfield, Ill.)	Collected works. The Abraham Lincoln Association, Springfield, Illinois	eng	internetarchivebooks; americana; inlibrary; printdisabled
selectedwritings0000linc	1980-01-01T00:00:00Z	1980	Lincoln, Abraham, 1809-1865	Selected writings and speeches of Abraham Lincoln	eng	internetarchivebooks; inlibrary; printdisabled; fav-ccorrali; fav-usha_kamble278
cu31924103069070	1894-01-01T00:00:00Z	1894	Lincoln, Abraham, 1809-1865	Abraham Lincoln; complete works, comprising his speeches, letters, state papers, and miscellaneous writings;	eng	cornell; americana; fav-crazychickenproductions; fav-nationonitsknees
earlyspeechesofa1858linc	1924-01-01T00:00:00Z	1924	Lincoln, Abraham, 1809-1865; Lincoln Financial Foundation Collection	Early speeches of Abraham Lincoln, 1830-1860	eng	lincolncollection; americana
earlyspeechesspr00linc	1898-01-01T00:00:00Z	1898	Lincoln, Abraham, 1809-1865	...Early speeches, Springfield speech, Cooper union speech, inaugural addresses, Gettysburg address, selected letters, Lincoln's lost speech	eng	library_of_congress; americana
worksofabra1129linc	1908-01-01T00:00:00Z	1908	Lincoln, Abraham, 1809-1865; Roosevelt, Theodore, 1858-1919; Miller, Marion Mills, 1864-1949, joint ed; Carpenter, F. B. (Francis Bicknell), 1830-1900	The works of Abraham Lincoln	eng	lincolncollection; americana
worksofabraha2739linc	1908-01-01T00:00:00Z	1908	Lincoln, Abraham, 1809-1865; Roosevelt, Theodore, 1858-1919; Clifford, John H. (John Herbert), b. 1848; Miller, Marion Mills, 1864-1949, joint ed; Carpenter, F. B. (Francis Bicknel	The works of Abraham Lincoln	eng	lincolncollection; americana
worksofabraham1130linc	1908-01-01T00:00:00Z	1908	Lincoln, Abraham, 1809-1865; Roosevelt, Theodore, 1858-1919; Miller, Marion Mills, 1864-1949, joint ed; Carpenter, F. B. (Francis Bicknell), 1830-1900	The works of Abraham Lincoln	eng	lincolncollection; americana
autobiographyofs00lyal	1898-01-01T00:00:00Z	1898	Lyall, Edna, 1857-1903; Lincoln, Abraham, 1809-1865; Hammond, Camilla	Autobiography of a slander	eng; ger	lincolncollection; americana
writingsofabraha0004linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865	The writings of Abraham Lincoln	eng	trent_university; internetarchivebooks
writingsofabraha01linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Lapsley, Arthur Brooks; Roosevelt, Theodore, 1858-1919; Schurz, Carl, 1829-1906; Choate, Joseph Hodges, 1832-1917; Brooks, Noah, 1830-1903; Douglas, St	The writings of Abraham Lincoln	eng	newyorkpubliclibrary; americana
writingsofabraha07lincuoft	1905-06-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Lapsley, Arthur Brooks; Brooks, Noah, 1830-1903; Choate, Joseph Hodges, 1832-1917; Schurz, Carl, 1829-1906	The writings of Abraham Lincoln;	eng	robarts; toronto; university_of_toronto
writingsofabraha08linc	1906-01-01T00:00:00Z	1906	Lincoln, Abraham, 1809-1865; Lapsley, Arthur Brooks; Roosevelt, Theodore, 1858-1919; Schurz, Carl, 1829-1906; Choate, Joseph Hodges, 1832-1917; Brooks, Noah, 1830-1903; Douglas, St	The writings of Abraham Lincoln:	eng	library_of_congress; americana
genera00unit	1862-01-01T00:00:00Z	1862	United States. President (1861-1865 : Lincoln); Lincoln, Abraham, 1809-1865; Townsend, E. D. (Edward Davis), 1817-1893; United States. Adjutant-General's Office; United States. War	General orders	eng	lincolncollection; americana
writingsofabraha0000linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865	The writings of Abraham Lincoln	eng	trent_university; internetarchivebooks; fav-aru13
writingsofabrahav8linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Lapsley, Arthur Brooks; Roosevelt, Theodore, 1858-1919; Schurz, Carl, 1829-1906; Choate, Joseph Hodges, 1832-1917; Brooks, Noah, 1830-1903; Douglas, St	The writings of Abraham Lincoln	eng	lincolncollection; americana
completeworkscov1linc	1915-01-01T00:00:00Z	1915	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901; Hay, John, 1838-1905	Complete works : comprising his speeches, letters, state papers, and miscellaneous writings	eng	lincolncollection; americana; fav-ivanastafyev
completeworkso2129linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901, ed; Hay, John, 1838-1905, joint ed; Gilder, Richard Watson, 1844-1909; Fish, Daniel, 1848-1924	Complete works of Abraham Lincoln	eng	lincolncollection; americana
completeworksofv1linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901; Hay, John, 1838-1905; Gilder, Richard Watson, 1844-1909	Complete works of Abraham Lincoln	eng	lincolncollection; americana
completeworksofv3linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901; Hay, John, 1838-1905; Gilder, Richard Watson, 1844-1909	Complete works of Abraham Lincoln	eng	lincolncollection; americana
completeworkv1linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901; Hay, John, 1838-1905; Fish, Daniel, 1848-1924. Lincoln bibliography; Gilder, Richard Watson, 1844-1909	Complete works of Abraham Lincoln	eng	lincolncollection; americana
completeworksofa09linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901; Hay, John, 1838-1905; Gilder, Richard Watson, 1844-1909; Fish, Durad, 1848-	Complete works of Abraham Lincoln	eng	library_of_congress; americana
completeworksofa16linc	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901; Hay, John, 1838-1905; Gilder, Richard Watson, 1844-1909; Fish, Durad, 1848-	Complete works of Abraham Lincoln	eng	library_of_congress; americana
completeworksab09fishgoog	1905-01-01T00:00:00Z	1905	Lincoln, Abraham, 1809-1865; Nicolay, John G. (John George), 1832-1901, ed; Hay, John, 1838-1905, joint ed; Gilder, Richard Watson, 1844-1909; Fish, Daniel, 1848-1924	Complete works of Abraham Lincoln	eng	americana
witwisdomofabrah0000linc_z1c3	1994-01-01T00:00:00Z	1994	Lincoln, Abraham, 1809-1865	The wit and wisdom of Abraham Lincoln	eng	internetarchivebooks; inlibrary; printdisabled; fav-onwardchampion; fav-ryan_vallo; fav-scook2020
witwisdomofabrah00linc	1941-01-01T00:00:00Z	1941	Lincoln, Abraham, 1809-1865; Lang, H. Jack, 1904-	The wit and wisdom of Abraham Lincoln as reflected in his briefer letters and speeches	eng	university_of_illinois_urbana-champaign; americana
