# numFound=22 rows=22 query=creator:"Buonarroti, Michelangelo"
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
teatroitalianoan06sper	1808-01-01T00:00:00Z	1808	Speroni, Sperone, 1500-1588; Alamanni, Luigi, 1495-1556; Aretino, Pietro, 1492-1556; Ariosto, Lodovico, 1474-1533; Baldovini, Francesco; Berni, Francesco; Buonarroti, Michelangelo,	Teatro italiano antico	ita	robarts; toronto; university_of_toronto; fav-attilio_lesilio
teatroitalianoan08sper	1808-01-01T00:00:00Z	1808	Speroni, Sperone, 1500-1588; Alamanni, Luigi, 1495-1556; Aretino, Pietro, 1492-1556; Ariosto, Lodovico, 1474-1533; Baldovini, Francesco; Berni, Francesco; Buonarroti, Michelangelo,	Teatro italiano antico	ita	robarts; toronto; university_of_toronto
completepoemsofm00mich_0	2000-01-01T00:00:00Z	2000	Buonarroti, Michelangelo, 1568-1646; Nims, John Frederick, 1913-1999; ebrary, Inc	The complete poems of Michelangelo [electronic resource]	eng	internetarchivebooks; printdisabled; fav-asalmousavi; fav-gloomrab; fav-jorge_bandarra; fav-keelan222; fav-keila100pre; fav-mydreamsaresilent; fav-noormoonmoon; fav-shmhz72; fav-xi
ilgivdiziodipari00buon	1608-01-01T00:00:00Z	1608	Buonarroti, Michelangelo, 1568-1646	Il givdizio di Paride; favola del s. Michelagnolo Bvonarroti	ita	getty; americana
latanciacommedia00buon_0	1612-01-01T00:00:00Z	1612	Buonarroti, Michelangelo, 1568-1646	La Tancia : commedia rvsticale	ita	getty; americana
bub_gb_A4VTAAAAcAAJ	1850-01-01T00:00:00Z	1850	Lannau-Rolland, A; Buonarroti, Michelangelo; Colonna, Vittoria	Michel-Ange poète : première traduction complète de ses poésies, précédée d'une étude sur Michel-Ange et Vittoria Colonna	fre	europeanlibraries
lafieracommedia01buon_1	1860-01-01T00:00:00Z	1860	Buonarroti, Michelangelo, 1568-1646; Buonarroti, Michelangelo, 1568-1646. Tancia; Fanfani, Pietro, 1815-1879	La fiera : commedia	ita	getty; americana
teatroitalianoan07sper	1808-01-01T00:00:00Z	1808	Speroni, Sperone, 1500-1588; Alamanni, Luigi, 1495-1556; Aretino, Pietro, 1492-1556; Ariosto, Lodovico, 1474-1533; Baldovini, Francesco; Berni, Francesco; Buonarroti, Michelangelo,	Teatro italiano antico	ita	robarts; toronto; university_of_toronto
teatroitalianoan01sper	1808-01-01T00:00:00Z	1808	Speroni, Sperone, 1500-1588; Alamanni, Luigi, 1495-1556; Aretino, Pietro, 1492-1556; Ariosto, Lodovico, 1474-1533; Baldovini, Francesco; Berni, Francesco; Buonarroti, Michelangelo,	Teatro italiano antico	ita	robarts; toronto; university_of_toronto
operevarieinvers00buon	1863-01-01T00:00:00Z	1863	Buonarroti, Michelangelo, 1568-1646; Fanfani, Pietro, 1815-1879	Opere varie in versi ed in prosa, di Michel-Angelo Buonaroti, il giovane, alcune delle quali non mai stampate	ita	duke_libraries; americana
latanciacommedia00buon	1760-01-01T00:00:00Z	1760	Buonarroti, Michelangelo, 1568-1646; Salvini, Anton Maria, 1653-1729	La Tancia : commedia rusticale	ita	getty; americana
ilnataldercole00buon	1605-01-01T00:00:00Z	1605	Buonarroti, Michelangelo, 1568-1646	Il natal d'Ercole	ita	getty; americana
lafieracommedia00fanfgoog	1860-01-01T00:00:00Z	1860	Buonarroti, Michelangelo, 1568-1646	La fiera, commedia; e, La Tancia, commedia rusticale del medesimo	ita	americana
operevarieinver00buongoog	1863-01-01T00:00:00Z	1863	Buonarroti, Michelangelo, 1568-1646	Opere varie in versi ed in prosa, di Michel-Angelo Buonaroti, il giovane, alcune delle quali non mai stampate	ita	americana; fav-drewblanco
