# numFound=139 rows=139 query=creator:"Veblen, Thorstein" AND mediatype:texts
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
engineerspricesy0004vebl	1963-01-01T00:00:00Z	1963	Veblen, Thorstein, 1857-1929	The engineers and the price system	eng	trent_university; internetarchivebooks; printdisabled; fav-black_saint_8; fav-bsarchive1; fav-cjrd; fav-coryeye; fav-manikhe; fav-nfultz; fav-ofirkit; fav-runfree86
theorybusinesse04veblgoog	1904-01-01T00:00:00Z	1904	Veblen, Thorstein, 1857-1929	The theory of business enterprise	eng	americana; fav-aristo25; fav-spdalton
theoryofleisurec0000vebl	1994-01-01T00:00:00Z	1994	Veblen, Thorstein, 1857-1929	The theory of the leisure class	eng	internetarchivebooks; printdisabled; fav-abracadabrakid; fav-alinso; fav-ana_lves; fav-deronila; fav-e_blackadder; fav-gk_rajesh; fav-ivstvs; fav-jerimiah2; fav-joe_crab_t; fav-lie
theoryofleisurec01vebl	1918-01-01T00:00:00Z	1918	Veblen, Thorstein, 1857-1929	The theory of the leisure class : an economic study of institutions	eng	uconn_libraries; blc; americana; fav-delon108; fav-firstcaucasoid; fav-ivstvs; fav-joivivre3009; fav-maraudgutter; fav-sepiak
theoryleisurecl00thorgoog	1912-01-01T00:00:00Z	1912	Veblen, Thorstein, 1857-1929	The theory of the leisure class; an economic study of institutions	eng	americana; fav-ivstvs
essaysinourchang0000vebl	1964-01-01T00:00:00Z	1964	Veblen, Thorstein, 1857-1929	Essays in our changing order	eng	trent_university; internetarchivebooks; printdisabled; fav-angelaphd; fav-danielr_2; fav-dorianloll; fav-lovetoreadtheory; fav-manuelramon; fav-mariabelenriveiro; fav-sardinhassada
inquiryintonatur0000vebl	1917-01-01T00:00:00Z	1917	Veblen, Thorstein, 1857-1929	An inquiry into the nature of peace and the terms of its perpetuation	eng	claremont_school_of_theology; internetarchivebooks; fav-manikhe; fav-pchun
in.ernet.dli.2015.39874	1919-01-01T00:00:00Z	1919	Veblen, Thorstein	The Place Of Science In Modern Civilisation	eng	digitallibraryindia; JaiGyan; fav-jen_k460; fav-lupin99; fav-sookyeong_hong; fav-unavailable001
jstor-1883645	1899-07-01T00:00:00Z	1899	Veblen, Thorstein	The Preconceptions of Economic Science	eng	jstor_quarjecon; jstor_ejc; journals
jstor-1884915	1908-08-01T00:00:00Z	1908	Veblen, Thorstein	On the Nature of Capital	eng	jstor_quarjecon; jstor_ejc; journals; fav-ramjam22; fav-univocity
jstor-1882197	1899-01-01T00:00:00Z	1899	Veblen, Thorstein	The Preconceptions of Economic Science	eng	jstor_quarjecon; jstor_ejc; journals
instinctofworkma0000vebl	1990-01-01T00:00:00Z	1990	Veblen, Thorstein, 1857-1929	The instinct of workmanship and the state of the industrial arts	eng	internetarchivebooks; nationaluniversity; printdisabled; fav-gabrielchou
industrialsystem0000vebl	2003-01-01T00:00:00Z	2003	Veblen, Thorstein, 1857-1929	The industrial system and the captains of industry	eng	internetarchivebooks; nationaluniversity; inlibrary; printdisabled; fav-bsarchive1; fav-flavfa; fav-selinnertikk
useofloancrediti00veblrich	1903-01-01T00:00:00Z	1903	Veblen, Thorstein, 1857-1929	The use of loan credit in modern business	eng	cdl; americana; fav-nfultz
theoryofleisurec0000unse_a5t7	1967-01-01T00:00:00Z	1967	Veblen, Thorstein, 1857-1929	The theory of the leisure class : an economic study of institutions	eng	internetarchivebooks; printdisabled; inlibrary
